freq,resp
3043.15,7.515304461980943
3073.58,7.630920951222798
3104.32,7.755582086064335
3135.36,7.877148415928044
3166.72,7.989024666165056
3198.38,8.112394101462685
3230.37,8.236486034854392
3262.67,8.375607341685102
3295.3,8.63197791365709
3328.25,8.768019764635785
3361.53,8.911795436698261
3395.15,9.047466320807702
3429.1,9.116398887761482
3463.39,9.309252202265993
3498.03,9.343942662928608
3533.01,9.421279354818076
3568.34,9.573095134160207
3604.02,9.516811578300397
3640.06,9.595468059539227
3676.46,9.758959298881956
3713.22,9.787209530359222
3750.36,9.826405598042443
3787.86,9.90725603900628
3825.74,9.959076371680693
3864.0,10.054129204274032
3902.64,10.081288801075642
3941.66,10.08018955985323
3981.08,10.088176148704202
4020.89,10.081737427784967
4061.1,10.12230899443916
4101.71,10.124533040172162
4142.73,10.10047927515346
4184.15,10.111645157219977
4226.0,10.168466736065982
4268.26,10.12731043810624
4310.94,10.156568370186248
4354.05,10.204345821274478
4397.59,10.289578163652115
4441.56,10.389049391797775
4485.98,10.543316727995768
4530.84,10.780729496703449
4576.15,10.939452472556
4621.91,11.219370654807724
4668.13,11.393562139863315
4714.81,11.447284637502948
4761.96,11.4822154624478
4809.58,11.516335119867966
4857.67,11.527775803865564
4906.25,11.476393804848046
4955.31,11.448460254616426
5004.87,11.446405758614256
5054.91,11.463041677537186
5105.46,11.573586146672257
5156.52,11.59494003701907
5208.08,11.620869273408859
5260.16,11.63266729370668
5312.77,11.57988072409938
5365.89,11.560951613894597
5419.55,11.618023847240154
5473.75,11.596355073047102
5528.49,11.593905166938884
5583.77,11.594055087356606
5639.61,11.57814438566603
5696.0,11.577838332715691
5752.96,11.700543094602137
5810.49,11.737918046396471
5868.6,11.822746868368858
5927.28,11.867776012517607
5986.56,11.85895631346772
6046.42,11.812349549717625
6106.89,11.676167041130897
6167.96,11.509755778258109
6229.64,11.370920208096843
6291.93,11.224593339513644
6354.85,11.151863352285398
6418.4,11.130863526754998
6482.58,11.130888288859294
6547.41,11.079330291791349
6612.88,10.983557976608425
6679.01,10.88577490335229
6745.8,10.773069355804084
6813.26,10.675877147662627
6881.39,10.614211585555099
6950.21,10.569159115853575
7019.71,10.578101253933406
7089.91,10.621372701651827
7160.81,10.674055276881477
7232.41,10.712709271597786
7304.74,10.743338698070767
7377.79,10.742250988549477
7451.56,10.656278602433057
7526.08,10.575269126152731
7601.34,10.498701118259456
7677.35,10.446060789150055
7754.13,10.375294222706872
7831.67,10.312260190708423
7909.98,10.220571951876577
7989.08,10.14845631078733
8068.98,10.04269519865444
8149.67,9.96122188261828
8231.16,9.866081857030535
8313.47,9.788489078684323
8396.61,9.649254880951835
8480.57,9.467594423179774
8565.38,9.269312883473576
8651.03,9.032829091359167
8737.54,8.749096837360675
8824.92,8.469535158522499
8913.17,8.146363961418626
9002.3,7.9017954232648275
9092.32,7.648824306297502
9183.25,7.3885925712205545
9275.08,7.100158314117246
9367.83,6.846890193561057
9461.51,6.68838350083151
9556.12,6.543547510119984
9651.68,6.336963439866015
9748.2,6.099016106865376
9845.68,5.789410761000571
9944.14,5.418334445938658
10043.58,5.016339437842584
10144.02,4.671892176368615
10245.46,4.378440826693405
10347.91,3.9997875735160804
10451.39,3.62918459549938
10555.91,3.2666881223347755
10661.46,2.957641933776266
10768.08,2.722407752343738
10875.76,2.4908464184473527
10984.52,2.1998283407329975
11094.36,1.8441766610090635
11205.31,1.5355229976899576
11317.36,1.4300629904826048
11430.53,1.7436548270481431
11544.84,1.98775539014032
11660.29,2.274451746685912
11776.89,2.356219117450573
11894.66,2.570169297724407
12013.6,2.6820949309674162
12133.74,2.831545164376676
12255.08,2.9904683034093136
12377.63,3.0635412128083512
12501.41,3.0854724991751397
12626.42,3.0890954677338076
12752.68,3.025535136387031
12880.21,2.9005559220373325
13009.01,2.9548693609004584
13139.1,3.2514245599212668
13270.49,3.6103487634307623
13403.2,3.7890886874210796
13537.23,4.010273378470311
13672.6,4.208527323813643
13809.33,4.330566219164545
13947.42,4.420635270856042
14086.9,4.510810173212061
14227.77,4.613061417859546
14370.04,4.7246624971068965
14513.74,4.838010493308671
14658.88,4.9124820981062545
14805.47,4.980897868625293
14953.52,4.938152824109144
15103.06,4.865902160235276
15254.09,4.593398505075291
15406.63,4.405988082978103
15560.7,4.345500144525044
15716.3,4.331831737369145
15873.47,4.304229757884949
16032.2,4.331774183341606
16192.52,4.367284414274453
16354.45,4.442020210950956
16517.99,4.264111760487539
16683.17,4.054537669910026
16850.01,3.8001092058653505
17018.51,3.5917477890687604
17188.69,3.5502278658047413
17360.58,3.6284288175607156
17534.18,3.9003255648621558
17709.53,4.0841618904017345
17886.62,4.135247663671544
18065.49,3.96166714611479
18246.14,3.70061666362904
18428.6,3.462646084820376
18612.89,3.493884444870856
18799.02,3.611001281860217
18987.01,3.631786769111697
19176.88,3.5688767365978507
19368.65,3.4068865904795906
19562.33,3.0362631469505654
19757.96,2.4521753492602656
